txt_path,image_path,wave_dt,wave_length,wave_pga,wave_rms,wave_mean_abs,wave_cav,wave_arias_proxy,wave_duration_5_95,wave_zero_crossing_rate,wave_dominant_freq,wave_spectral_centroid,wave_predominant_period,wave_intensity_score,wave_cluster,split
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|148,,0.01,2001,0.29187938692932747,0.03539051485188321,0.01861559959656682,0.37249814792730207,0.02506229571504213,9.97,0.0565,2.448775612193903,4.846961747241495,0.4083673469387755,0.33047210300429186,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|158,,0.01,2001,0.29431149441393134,0.04136565083239379,0.024742228156381062,0.49509198540918503,0.034239452546438294,10.36,0.0275,0.9495252373813093,2.819234154652209,1.053157894736842,0.5493562231759657,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|160,,0.01,2001,0.2944654410019054,0.05234536398064099,0.03204173158608149,0.6411550490374908,0.054828142976618414,10.72,0.025,0.6496751624187905,2.1934628796632274,1.5392307692307694,0.7296137339055794,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|167,,0.01,2001,0.2989533168364715,0.04965498238180275,0.03186522045292975,0.6376230612631243,0.049337001679496194,16.2,0.031,0.6996501749125437,3.185546682783279,1.4292857142857145,0.721030042918455,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|168,,0.01,2001,0.2992988966097274,0.03980872759845809,0.02529312407558003,0.5061154127523564,0.03171054320809486,10.8,0.0225,0.6996501749125437,3.3844669914749526,1.4292857142857145,0.575107296137339,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|185,,0.01,2001,0.30718390995738704,0.03978139979142429,0.016994127793441612,0.34005249714676666,0.031667020984996304,3.49,0.045,1.249375312343828,3.903148165644708,0.8004,0.3133047210300429,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|194,,0.01,2001,0.3116412778817219,0.0501091567105154,0.032371575953339914,0.6477552348263317,0.0502436610006422,10.450000000000001,0.0635,0.8495752123938031,6.920201114783539,1.1770588235294117,0.7467811158798283,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|215,,0.01,2001,0.325422625607224,0.03320127769398436,0.015422731884131879,0.30860886500147894,0.022057520058666392,5.63,0.042,1.299350324837581,3.529974666183251,0.7696153846153847,0.26609442060085836,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|31,,0.01,2001,0.2245642,0.03668676397883214,0.02227013733797501,0.44562544813288,0.026931832211283094,7.36,0.0515,0.8995502248875562,4.957131913427668,1.1116666666666666,0.33476394849785407,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|37,,0.01,2001,0.229507,0.05000477302162544,0.03656842670064767,0.73173421827996,0.05003455127213503,14.56,0.036,1.8990504747626187,3.122010162896251,0.526578947368421,0.7253218884120172,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|58,,0.01,2001,0.2485618,0.03581717265687892,0.022469483953757124,0.44961437391468007,0.02567022584122482,14.69,0.0565,1.8990504747626187,6.0621317615255,0.526578947368421,0.3948497854077253,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|62,,0.01,2001,0.2514502,0.03877992081624038,0.02716634729053473,0.5435986092835999,0.030092683992862624,16.03,0.0415,0.8995502248875562,4.606144222502614,1.1116666666666666,0.5321888412017167,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|66,,0.01,2001,0.2555936,0.03873104329670314,0.024406282588811595,0.48836971460212,0.030016875234170372,10.57,0.068,0.8995502248875562,5.395457896731047,1.1116666666666666,0.5021459227467812,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|68,,0.01,2001,0.2582246910189927,0.04725937045437555,0.0326840109333083,0.6540070587754991,0.04469129639583555,10.86,0.0665,0.7496251874062968,6.5313010347503395,1.334,0.6909871244635193,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|69,,0.01,2001,0.25880959184931845,0.035221403302414515,0.022461469303443754,0.4494540007619095,0.02482335048433264,9.91,0.0555,0.7996001999000499,5.152400056634586,1.250625,0.41630901287553645,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|7,,0.01,2001,0.2068206,0.05290132446859366,0.03428283196177911,0.6859994675551999,0.055998988111933844,7.15,0.0475,1.5492253873063468,4.711102421758428,0.645483870967742,0.6695278969957081,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|90,,0.01,2001,0.26803970598136534,0.058668535068166904,0.0388555978920735,0.7775005138203906,0.06887436011096504,9.33,0.028,0.8495752123938031,2.2025483385559887,1.1770588235294117,0.8111587982832618,2,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|19,,0.01,2001,0.2185164,0.0549256723575106,0.04110392145359321,0.8224894682864001,0.06036675797333134,14.97,0.305,13.843078460769615,16.65606142886641,0.07223826714801444,0.7725321888412017,3,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|106,,0.01,2001,0.2769159316234359,0.05231445090470311,0.03127705916476184,0.6258539538868844,0.05476340348694645,7.72,0.122,1.1494252873563218,9.002523311107277,0.8700000000000001,0.6995708154506438,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|115,,0.01,2001,0.28052007567511633,0.05690637518584229,0.036383183389901916,0.7280274996319374,0.06479909409120486,9.91,0.094,1.4492753623188406,7.4697070498499025,0.69,0.776824034334764,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|117,,0.01,2001,0.28232834873784,0.07144653798919881,0.050551924074865015,1.011544000738049,0.10214320189074698,13.27,0.0255,0.7996001999000499,3.6275895674180134,1.250625,0.9570815450643777,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|129,,0.01,2001,0.28685473124759886,0.045708482712163136,0.030224045373203907,0.6047831479178102,0.0418062004908808,9.83,0.0915,1.299350324837581,8.233069231576488,0.7696153846153847,0.6824034334763949,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|130,,0.01,2001,0.2869272370340473,0.051365309439352545,0.03139856089507207,0.6282852035103922,0.052794284226146806,7.48,0.0725,2.3988005997001496,7.145073543041796,0.41687500000000005,0.7081545064377682,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|140,,0.01,2001,0.28967849086264147,0.06878320970715898,0.050917371245760845,1.0188565986276745,0.0946699100517564,19.0,0.0905,0.8995502248875562,8.833565293670926,1.1116666666666666,0.9613733905579399,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|150,,0.01,2001,0.292569893303811,0.06485343115626778,0.04389626031481862,0.8783641688995206,0.0841614103301427,10.08,0.1515,4.847576211894053,9.84128042075278,0.20628865979381444,0.9012875536480687,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|156,,0.01,2001,0.29385792837987906,0.05187503771091548,0.03454595110213304,0.6912644815536823,0.05384730094555314,12.59,0.0905,5.997001499250374,6.995690040035246,0.16675,0.759656652360515,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|161,,0.01,2001,0.2950279207338269,0.05703974096480155,0.03545141972545718,0.7093829087063982,0.06510317630712653,7.7,0.1605,3.598200899550225,9.388241282673587,0.27791666666666665,0.7811158798283262,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|163,,0.01,2001,0.2961620342725816,0.0639224245897391,0.04316679946444331,0.8637676572835106,0.08176238807227196,10.67,0.0605,0.8995502248875562,4.811981148731203,1.1116666666666666,0.8884120171673819,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|166,,0.01,2001,0.2989436972254073,0.06720102303113927,0.04671288882607912,0.9347249054098432,0.09036470970359853,10.450000000000001,0.124,5.797101449275362,9.717348953622636,0.1725,0.9227467811158798,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|172,,0.01,2001,0.3006014106883464,0.047843636607466475,0.03271526585686411,0.6546324697958508,0.04580316141218441,10.19,0.089,2.098950524737631,6.519855716826523,0.4764285714285715,0.7424892703862661,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|179,,0.01,2001,0.3044670515536347,0.06534330834875941,0.04323059581969471,0.8650442223520912,0.08543765639868067,10.24,0.0665,1.4492753623188406,5.517697495133889,0.69,0.9055793991416309,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|181,,0.01,2001,0.30535676089272046,0.05484626275382494,0.040242822490250706,0.8052588780299166,0.060192331886612715,13.81,0.101,0.9995002498750625,8.744157700598404,1.0005,0.8583690987124464,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|182,,0.01,2001,0.30590754152402777,0.06524264296726072,0.04738379787074228,0.948149795393553,0.08517461525168261,13.040000000000001,0.0585,1.999000499750125,4.987695608903159,0.50025,0.9313304721030042,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|183,,0.01,2001,0.30605565005223195,0.06584175579075453,0.0440056900638289,0.8805538581772163,0.08674608748024325,11.13,0.04,0.9495252373813093,3.299907610414878,1.053157894736842,0.9141630901287554,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|205,,0.01,2001,0.3181600705397281,0.05180998845370548,0.03540861892634447,0.7085264647161529,0.05371234082049764,12.41,0.084,5.697151424287855,6.672914487341146,0.1755263157894737,0.7854077253218884,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|209,,0.01,2001,0.320141315915681,0.057525113956583725,0.038848619753002384,0.7773608812575777,0.06621586610171605,10.620000000000001,0.087,2.098950524737631,10.42738500260493,0.4764285714285715,0.8626609442060086,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|217,,0.01,2001,0.3263438231602962,0.05832029926956851,0.03494805222957823,0.6993105251138604,0.0680591587109096,10.870000000000001,0.1245,4.3478260869565215,10.628315330396314,0.23,0.8068669527896996,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|221,,0.01,2001,0.3381413630862927,0.07095347092359047,0.043223463610088476,0.8649015068378704,0.10073824467245703,10.86,0.053,1.649175412293853,3.699740266978706,0.6063636363636364,0.927038626609442,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|222,,0.01,2001,0.33862595075686225,0.05935263065425791,0.041224129003217105,0.8248948213543743,0.07048992265927093,12.21,0.0545,2.3488255872063966,4.691690396755959,0.4257446808510639,0.8927038626609443,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|226,,0.01,2001,0.3419973762007016,0.06781549916809734,0.03498693394493201,0.7000885482380896,0.0920248279676384,4.79,0.064,1.4992503748125936,5.475055914110739,0.667,0.8497854077253219,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|50,,0.01,2001,0.2421946,0.07057839973894946,0.05310820784284857,1.0626952389354,0.09967602329931591,15.07,0.027,0.7996001999000499,2.7339412390197966,1.250625,0.9484978540772532,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|71,,0.01,2001,0.259860973835352,0.05712342540370857,0.04060032003394368,0.8124124038792131,0.06529434545435969,13.05,0.1075,2.7486256871564216,8.437767370310347,0.3638181818181818,0.8283261802575107,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|75,,0.01,2001,0.26112272536842274,0.05590548644336961,0.03934478271772964,0.7872891021817701,0.06253972252354037,13.93,0.087,2.3488255872063966,8.122518690168658,0.4257446808510639,0.7896995708154506,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|77,,0.01,2001,0.26137080985718975,0.050457657683272227,0.036400352240974,0.7283710483418898,0.050944964129834444,12.18,0.131,5.097451274362818,10.407811633236985,0.1961764705882353,0.7553648068669528,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|78,,0.01,2001,0.26146329228750154,0.05357861094704809,0.03978399807130789,0.7960778014068709,0.057442057695812995,14.540000000000001,0.0875,2.3988005997001496,7.548484471269155,0.41687500000000005,0.7939914163090128,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|82,,0.01,2001,0.2643156738747137,0.06438825825193202,0.04578535824687884,0.9161650185200456,0.08295841449235701,12.98,0.0715,1.299350324837581,5.297489763442928,0.7696153846153847,0.8969957081545065,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|85,,0.01,2001,0.2668935141360893,0.0566134776314262,0.0390441707976502,0.7812738576609805,0.06413376784897513,11.24,0.148,2.1989005497251375,10.156659214102573,0.4547727272727273,0.8025751072961373,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|86,,0.01,2001,0.267117539351773,0.07021402566075328,0.050413835035679117,1.0087808390639392,0.09864948808377332,13.39,0.085,2.548725637181409,6.767311152423756,0.3923529411764706,0.944206008583691,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|88,,0.01,2001,0.26763150496595145,0.04981032912399124,0.03567850780184208,0.71392694111486,0.049646188437681,13.67,0.112,0.9995002498750625,7.57666801297126,1.0005,0.7510729613733905,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|91,,0.01,2001,0.26833225000826894,0.06948206783613076,0.05261883819148455,1.052902952211606,0.09660343259320137,18.86,0.0395,1.1494252873563218,5.042492730032429,0.8700000000000001,0.9656652360515021,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|94,,0.01,2001,0.27052725573039965,0.07030797763024385,0.04961713207615172,0.9928388128437959,0.09891366648628197,12.99,0.0585,1.1994002998500748,4.753518347540778,0.8337500000000001,0.9356223175965666,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|97,,0.01,2001,0.2706345217220328,0.05987567056111523,0.0409930159788019,0.820270249735826,0.07173776946211545,14.33,0.055,1.4992503748125936,5.163697055895483,0.667,0.8412017167381974,4,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|103,,0.01,2001,0.27354857153335965,0.03586035578406803,0.015072842137956658,0.30160757118051273,0.025732161990368426,3.3200000000000003,0.2065,5.747126436781609,13.351337156133312,0.17400000000000002,0.1759656652360515,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|124,,0.01,2001,0.2836704310614201,0.037079573084157644,0.016615146801816714,0.33246908750435245,0.027511643749468795,3.5500000000000003,0.1675,10.844577711144428,11.169330999846881,0.09221198156682027,0.2532188841201717,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|125,,0.01,2001,0.28388310197392164,0.033817930897201635,0.014150640754074155,0.28315432148902386,0.022884485527859776,2.92,0.2445,8.79560219890055,14.857470675804086,0.11369318181818182,0.15450643776824036,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|157,,0.01,2001,0.29428450286046987,0.03134119532865086,0.015063261144569079,0.3014158555028273,0.01965523319781921,4.95,0.1705,2.948525737131434,12.021531794807283,0.3391525423728814,0.20600858369098712,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|195,,0.01,2001,0.31250103289576797,0.03409662871660352,0.01574718976458443,0.3151012671893344,0.023263227597656623,3.46,0.1705,10.944527736131933,10.801596799683692,0.09136986301369864,0.26180257510729615,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|225,,0.01,2001,0.3415214626586388,0.02852825027666245,0.009754114925672465,0.19517983966270602,0.0162853598875963,1.87,0.1895,5.997001499250374,10.563813870504566,0.16675,0.11158798283261803,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|229,,0.01,2001,0.3540911273803575,0.03629999194855475,0.015188042870401371,0.30391273783673145,0.026366965203457444,2.25,0.2455,4.747626186906547,14.75128751358563,0.21063157894736842,0.3261802575107296,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|44,,0.01,2001,0.2384144,0.022083666360315495,0.008833170669876062,0.17675174510422,0.009758643281473743,2.34,0.136,8.045977011494253,8.82386620109948,0.12428571428571428,0.02145922746781116,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|99,,0.01,2001,0.271061488586966,0.0375188363386844,0.01599222080119744,0.3200043382319608,0.02816733823498179,2.99,0.2205,8.745627186406796,13.512331299787828,0.11434285714285715,0.2145922746781116,5,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|187,,0.01,2001,0.3085600197636837,0.05121922369315272,0.03771835801143003,0.7547443438087149,0.05249441160334162,13.38,0.1525,0.39980009995002497,9.978645656328968,2.50125,0.8197424892703863,6,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|23,,0.01,2001,0.2200218,0.060271092775709086,0.04682917686612494,0.93705182909116,0.07268841853380643,17.21,0.1015,0.2998500749625187,10.459435500486478,3.3350000000000004,0.871244635193133,6,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|65,,0.01,2001,0.2541656,0.06792836691536236,0.05330214338883858,1.06657588921066,0.0923314032660798,14.64,0.0895,0.34982508745627183,9.23648249316629,2.858571428571429,0.9527896995708155,6,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|1,,0.01,2001,0.20161319504480898,0.027416817261808082,0.017171277832638714,0.3435972694311007,0.015041154194035226,7.43,0.0735,1.5992003998000999,8.035353989716535,0.6253125,0.11587982832618025,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|10,,0.01,2001,0.2094306,0.02783298677361888,0.015291638712649673,0.30598569064012,0.015501249806336277,5.55,0.163,1.5992003998000999,8.418875536284132,0.6253125,0.08583690987124463,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|12,,0.01,2001,0.2108492,0.047926565410914855,0.03444882888742329,0.68932106603734,0.04596208299845488,11.89,0.0765,3.8980509745127434,6.100466375449456,0.25653846153846155,0.6609442060085837,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|13,,0.01,2001,0.2115556,0.0329460714817795,0.020068162199830087,0.40156392561860005,0.021719726957911318,7.930000000000001,0.047,1.4992503748125936,4.799096721706137,0.667,0.22746781115879827,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|15,,0.01,2001,0.213863,0.045737698774042435,0.032627753861749126,0.6528813547736,0.041859661153792305,13.76,0.086,4.997501249375312,6.1671659906942145,0.2001,0.6351931330472103,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|18,,0.01,2001,0.2180204,0.02951192507914214,0.017119123023168415,0.34255365169359997,0.017427783974756743,11.92,0.076,4.397801099450275,6.0117924621936165,0.22738636363636364,0.13733905579399142,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|2,,0.01,2001,0.2031182,0.03580669458462623,0.020022834477269366,0.40065691789016,0.025655208735304795,7.97,0.094,3.748125937031484,7.543297772419347,0.26680000000000004,0.21888412017167383,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|21,,0.01,2001,0.219224,0.04202815222329542,0.02801911887369415,0.56066256866262,0.03534497524188288,12.540000000000001,0.082,1.3493253373313343,7.629771990577838,0.7411111111111112,0.5278969957081545,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|22,,0.01,2001,0.2199426,0.019841079273196664,0.00955938838582009,0.19128336160026,0.007877305218772737,4.8100000000000005,0.0805,5.847076461769115,8.444534881559322,0.17102564102564105,0.017167381974248927,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|26,,0.01,2001,0.221789,0.030329416876845827,0.01699461938567816,0.34006233390741997,0.018406669297070903,6.45,0.1035,4.197901049475262,7.870449745480445,0.23821428571428574,0.14163090128755365,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|28,,0.01,2001,0.2225236,0.03758828983705715,0.024513526072154925,0.4905156567038201,0.028271719452821024,10.97,0.0625,1.5492253873063468,5.13728338332752,0.645483870967742,0.4334763948497854,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|3,,0.01,2001,0.2034687902136881,0.01663886850452361,0.005179970391013321,0.10365120752417654,0.005539807421667663,1.36,0.0815,2.1989005497251375,5.699246291117837,0.4547727272727273,0.004291845493562232,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|30,,0.01,2001,0.2239074,0.038362136192694504,0.024777136303683986,0.49579049743671655,0.0294477864002695,9.53,0.063,2.1989005497251375,4.633073130312465,0.4547727272727273,0.45064377682403434,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|32,,0.01,2001,0.2256254,0.03643243118056021,0.019980717757565856,0.39981416232889283,0.026559714054942375,8.11,0.074,3.648175912043978,6.9210797844308205,0.2741095890410959,0.2575107296137339,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|33,,0.01,2001,0.2262396,0.02723595103012521,0.016548698337231382,0.33113945372799997,0.014843358540592723,8.48,0.1345,6.746626686656671,9.909740026626137,0.14822222222222223,0.13304721030042918,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|34,,0.01,2001,0.2263678,0.02737399884659307,0.013281460721608195,0.26576202903938,0.014994209615194107,4.2700000000000005,0.096,4.0479760119940025,5.99154965248739,0.24703703703703708,0.060085836909871244,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|35,,0.01,2001,0.227624,0.023584355924584285,0.011031078349537229,0.22073187777423997,0.011129999105993252,6.13,0.0875,4.997501249375312,6.9158832508110155,0.2001,0.03862660944206009,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|38,,0.01,2001,0.2314756,0.03959714852003429,0.024287475027236383,0.485992375295,0.03137436276006226,6.99,0.062,2.3988005997001496,8.175711145008483,0.41687500000000005,0.4592274678111588,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|39,,0.01,2001,0.2332686,0.03195529094735664,0.016701921151437284,0.33420544224026005,0.020433023796799565,5.71,0.137,4.997501249375312,10.129338105231314,0.2001,0.1459227467811159,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|40,,0.01,2001,0.234742,0.04304846758754338,0.030256509754756623,0.60543276019268,0.037081942938331815,14.77,0.106,7.396301849075462,5.688217273578526,0.1352027027027027,0.5965665236051502,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|41,,0.01,2001,0.23563376,0.020764865658069512,0.008159057539223089,0.163262741359854,0.008627904712411469,2.29,0.0895,3.648175912043978,7.1206381303636235,0.2741095890410959,0.012875536480686695,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|43,,0.01,2001,0.2383074,0.027774701020592242,0.017360294335466066,0.347379489652676,0.015436394675833584,13.11,0.0865,3.698150924537731,7.113198171751012,0.2704054054054054,0.15879828326180256,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|45,,0.01,2001,0.23863606,0.0202270721389326,0.009433108989533244,0.18875651088056022,0.008186780290744804,4.55,0.079,2.048975512243878,8.219061847093956,0.4880487804878049,0.030042918454935622,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|49,,0.01,2001,0.2409538,0.03561342757825777,0.02226625666930335,0.44554779595276006,0.025379007639674944,8.76,0.1085,5.597201399300349,9.133392797631437,0.1786607142857143,0.3648068669527897,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|5,,0.01,2001,0.2058328,0.02915592573709225,0.013533902456110344,0.270813388146768,0.017009860791792637,3.79,0.107,3.9480259870064964,5.879946350755422,0.25329113924050634,0.05150214592274678,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|52,,0.01,2001,0.24571446,0.023030435748012185,0.010693067939388507,0.213968289467164,0.010613323424573785,3.94,0.0735,2.998500749625187,6.981706087944007,0.3335,0.04291845493562232,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|54,,0.01,2001,0.2470366,0.03598727901844552,0.019442397410612693,0.38904237218636,0.0259146358655405,8.63,0.076,5.197401299350324,7.18071523591739,0.19240384615384618,0.27896995708154504,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|56,,0.01,2001,0.2478856,0.03418372395399216,0.020926855049875064,0.41874636954800004,0.02338222493708838,9.26,0.0815,1.0994502748625687,6.657832486989604,0.9095454545454545,0.3218884120171674,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|57,,0.01,2001,0.248271,0.0456172869825706,0.03070552135287057,0.6144174822709401,0.04163954680172061,9.99,0.147,1.3993003498250873,9.23727660676959,0.7146428571428572,0.6394849785407726,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|6,,0.01,2001,0.2066734,0.032450336527020104,0.0193829606549945,0.38785304270644,0.021071017057744276,7.92,0.092,2.3488255872063966,7.423423838617413,0.4257446808510639,0.18454935622317598,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|70,,0.01,2001,0.2592691912690541,0.037205474058998295,0.023254026083019547,0.4653130619212212,0.027698788472095448,8.86,0.096,1.7991004497751124,6.538313521947075,0.5558333333333333,0.4678111587982833,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|79,,0.01,2001,0.2615744491616085,0.04336271656631104,0.026615497158207872,0.5325760981357395,0.03762530701208462,7.68,0.0855,2.6986506746626686,6.6353528567171995,0.3705555555555556,0.5579399141630901,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|8,,0.01,2001,0.206904,0.020186216746039803,0.010499269984782308,0.21009039239549399,0.008153741763827136,5.42,0.081,2.8485757121439277,8.667530415551447,0.3510526315789474,0.02575107296137339,7,train
h5://C:/Users/12200/project/Dategeneral/Newdatabase/rare_waves_scaled.h5|84,,0.01,2001,0.2662914193389292,0.039954310183657124,0.02319145477868251,0.4640610101214371,0.03194290151406027,7.95,0.0825,2.8485757121439277,6.588041665778888,0.3510526315789474,0.48497854077253216,7,train
